272.html	25556		http://oyster.ignimgs.com/wordpress/stg.ign.com/2016/12/arrow-508-invasionb-0302b-212260.jpg
784.html	1363	Crystal Rift is an Old School Dungeon Crawler That's So Bad It's Good - IGN Video	http://www.ign.com/videos/2016/12/06/crystal-rift-is-an-old-school-dungeon-crawler-thats-so-bad-its-good
871.html	1632	Dead Rising 4 Cheats, Codes, Unlockables - Xbox One - IGN	http://www.ign.com/cheats/games/dead-rising-4-xbox-one-20054254
418.html	2466	PSX 2016: Wipeout Omega Collection to Be Released in 2017 - IGN	http://www.ign.com/articles/2016/12/03/psx-2016-wipeout-omega-collection-hd-fury-2048-coming-q2-2017
1387.html	1596	Know About The Simon Cowell Wiki - Blog by SimonCowellnetworth - IGN	http://www.ign.com/blogs/simoncowellnetworth/2016/12/08/know-about-the-simon-cowell-wiki
1704.html	3769	Samuel_IGN 在 Twitter："We are hiring! Are you someone who is 1) Awesome at video games 2) Can teach others how to be good at them? Apply! https://t.co/cjzZz1Z52p"	https://twitter.com/Samuel_IGN/status/807023448153210880
361.html	3422	Top 10 Worst Star Wars Games Ever Made - IGN	http://www.ign.com/articles/2016/07/25/top-10-worst-star-wars-games-ever-made?watch
1483.html	14346	8 Things The Elder Scrolls Series Needs to Change - YouTube	https://www.youtube.com/watch?v=Fea8mIQRjkM
791.html	1243	PlayStation VR PSX 2016 Sizzle Reel - IGN Video	http://www.ign.com/videos/2016/12/03/playstation-vr-psx-2016-sizzle-reel
1712.html	3250	IGN 在 Twitter："Check out the newest international #RogueOne trailer! https://t.co/UYUoFPNYlJ"	https://twitter.com/IGN/status/806974140510916608
1759.html	1323	Community How To's - IGN Community Central - IGN	http://www.ign.com/wikis/ign-community-central/Community_How_To%27s
1290.html	3352	Basketball	http://www.ign.com/boards/forums/basketball.5109/index.rss
1125.html	2964	Classic Gaming Lobby	http://www.ign.com/boards/forums/classic-gaming-lobby.5138/index.rss
1799.html	1623	The Last of Us Part II Teaser You Probably Missed - IGN Daily Fix - IGN Video	http://www.ign.com/videos/2016/12/08/the-last-of-us-part-ii-teaser-you-probably-missed-ign-daily-fix
261.html	2652	Lethal Weapon: "Can I Get a Witness?" Review - IGN	http://www.ign.com/articles/2016/12/01/lethal-weapon-can-i-get-a-witness-review
269.html	31302		http://oyster.ignimgs.com/wordpress/stg.ign.com/2016/12/Black_Siren_Katie_Cassidy.jpg
1736.html	3166	Terri Schwartz 在 Twitter："Another #Westworld deep dive explainer: all the hints foreshadowing the Man in Black reveal: https://t.co/JKpbRlkNtT https://t.co/h5lUbNUjbF"	https://twitter.com/Terri_Schwartz/status/806670566778236928
993.html	1004	Create a Wiki - IGN	http://www.ign.com/wikis/create?objectid=20032525
1473.html	3253	
IGN (@igndotcom) • Instagram photos and videos
	https://www.instagram.com/igndotcom/?hl=en
1889.html	3174	Oculus Co-Founder: Traditional Console Games Will Be Around 'for a Long Time' â€” IGN Unfiltered - IGN	http://www.ign.com/articles/2016/11/30/oculus-co-founder-traditional-console-games-will-be-around-for-a-long-time-a-ign-unfiltered?watch
1838.html	4286	Jared Petty - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/jared-petty
827.html	3332	Marvel Comics Reveals New X-Men ‘ResurrXion’ Creators and Concepts - IGN	http://www.ign.com/articles/2016/11/29/marvel-comics-reveals-new-x-men-aresurrxiona-creators-and-concepts
299.html	1482	Save on Gaming Gear with a Rewards Credit Card	https://creditcards.offers.com/articles/game-gear-rewards-card
1409.html	278	Share a link on Twitter	https://twitter.com/intent/tweet?url=http%3A%2F%2Fwww.ign.com%2Fblogs%2Fboxinglive%2F2016%2F12%2F06%2F13th-fina-world-swimming-championships-25m-2016-live-stream&text=13th%20FINA%20World%20Swimming%20Championships%20%2825m%29%202016%20Live%20Stream%20via%20%40ign%20%23e3&original_referer=
1701.html	2518	Twitter 上的 #SuperMarioRun 推標	https://twitter.com/hashtag/SuperMarioRun?src=hash
906.html	1707	Batman -- Episode 4: Guardian of Gotham Cheats, Codes, Unlockables - PC - IGN	http://www.ign.com/cheats/games/batman-the-telltale-series-episode-4-pc-20060180
1848.html	2046	13 Minutes of New Sea of Thieves Gameplay - Gamescom 2016 - IGN Video	http://www.ign.com/videos/2016/08/18/13-minutes-of-new-sea-of-thieves-gameplay-gamescom-2016
170.html	4393	IGN Hungary	http://hu.ign.com/
1299.html	2796	Soccer	http://www.ign.com/boards/forums/soccer.5106/index.rss
978.html	1345	Bulletstorm Screenshots, Pictures, Wallpapers - Xbox One - IGN	http://www.ign.com/images/games/bulletstorm-full-clip-edition-xbox-one-20054907
360.html	3311	Call of Duty Created as 'A Little Bit' of an F-You to Medal of Honor â€“ IGN Unfiltered - IGN	http://www.ign.com/articles/2016/10/17/call-of-duty-created-as-a-little-bit-of-an-f-you-to-medal-of-honor-a-ign-unfiltered?read
681.html	2732	Office Christmas Party Review - IGN	http://www.ign.com/articles/2016/12/08/office-christmas-party-review
1570.html	13619	Top 10 Brutal Mortal Kombat X Fatalities - YouTube	https://www.youtube.com/watch?v=tdaPm24dcy4
496.html	2480	PSX 2016: Ys Origin Coming to PS4 and PS Vita - IGN	http://www.ign.com/articles/2016/12/03/psx-2016-ys-origin-coming-to-ps4-and-ps-vita
83.html	1920	Easter Eggs - Final Fantasy XV Wiki Guide - IGN	http://www.ign.com/wikis/final-fantasy-15/Easter_Eggs
1920.html	3331	Keepin' It Reel: The Final Episode ... Before We Relaunch as the IGN Movies Show - IGN	http://www.ign.com/articles/2016/12/02/keepin-it-reel-the-final-episode-before-we-relaunch-as-the-ign-movies-show?watch
1597.html	13711	Final Fantasy XV Review - YouTube	https://www.youtube.com/watch?v=pbFelXAdtWw
595.html	2118	XCOM 2 Graphics Comparison: Xbox One vs. Playstation 4 vs. PC - IGN Video	http://www.ign.com/videos/2016/09/28/xcom-2-graphics-comparison-xbox-one-vs-playstation-4-vs-pc
1084.html	1831	Recent Activity | IGN Boards	http://www.ign.com/boards/recent-activity/
1665.html	4727	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=bg
1379.html	1440	IGN Community Team - IGN Community Central - IGN	http://www.ign.com/wikis/ign-community-central/IGN_Community_Team
408.html	3077	The Last Guardian Review - IGN	http://www.ign.com/articles/2016/12/05/the-last-guardian-review?read
1149.html	2609	Dragon Age | IGN Boards	http://www.ign.com/boards/forums/dragon-age.7686/
1028.html	1635	Titanfall 2 Wiki Guide - IGN	http://www.ign.com/wikis/titanfall-2
421.html	2072	InFamous: Second Son Graphics Comparison - PS4 Pro vs. PS4 - IGN Video	http://www.ign.com/videos/2016/11/08/infamous-second-son-graphics-comparison-ps4-pro-vs-ps4
1390.html	1517	Naruto Online: Ready deliver you this new service - Blog by nancyli - IGN	http://www.ign.com/blogs/nancyli/2016/12/07/naruto-online-ready-deliver-you-this-new-service
1506.html	13726	Nintendo Switch Hands-On Event Details - IGN Daily Fix - YouTube	https://www.youtube.com/watch?v=NK0Jl-5ovp4
655.html	2581	Future Pokemon Go Update to Add Shiny Pokemon and More - IGN	http://www.ign.com/articles/2016/12/08/future-pokemon-go-update-to-add-shiny-pokemon-and-more
1812.html	2577	Miranda Sanchez - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/miranda-sanchez
45.html	3221	IGN Originals - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/ign-originals
623.html	1912	Halo Wars: Definitive Edition - PC - IGN	http://www.ign.com/games/halo-wars-definitive-edition/pc-20054810
567.html	3398	Pokemon Sun and Moon Review - IGN	http://www.ign.com/articles/2016/11/15/pokemon-sun-and-moon-review?watch
70.html	1528	Disclosures - IGN Wiki Guide - IGN	http://www.ign.com/wikis/ign/Disclosures
133.html	2512	Dishonored 2 Review  - IGN	http://www.ign.com/articles/2016/11/14/dishonored-2-review?watch
1289.html	2311	The Knicks play the Cavs next week... Put a lot of stock into that game | IGN Boards	http://www.ign.com/boards/threads/the-knicks-play-the-cavs-next-week-put-a-lot-of-stock-into-that-game.454892127/
895.html	2061	Killing Floor 2 - PlayStation 4 - IGN	http://www.ign.com/games/killing-floor-2/ps4-20028713
1994.html	1966	Kojima Productions' Death Stranding Reveal Trailer - E3 2016 - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/trailers/kojima-productions-death-stranding-reveal-trailer-e3-2016
1291.html	2732	Football | IGN Boards	http://www.ign.com/boards/forums/football.5105/
757.html	2561	The Walking Dead #161 Review - IGN	http://www.ign.com/articles/2016/12/08/the-walking-dead-161-review
1802.html	6992	Ryan McCaffrey - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/ryan-mccaffrey
1778.html	6963	Marty Sliva - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/marty-sliva
1383.html	1268	Blog by techportal11 - IGN	http://www.ign.com/blogs/techportal11
1287.html	3220	Baseball	http://www.ign.com/boards/forums/baseball.5104/index.rss
1787.html	9972	  Beyond!
 - YouTube	https://www.youtube.com/ignbeyond
223.html	3252	XCOM 2 Review - IGN - Page 2	http://www.ign.com/articles/2016/02/01/xcom-2-review?page=2
350.html	1729	Bastion - Xbox One - IGN	http://www.ign.com/games/bastion/xbox-one-20061167
1608.html	13664	Fantastic Beasts and Where To Find Them (2016) Review - YouTube	https://www.youtube.com/watch?v=5RW5atb6Gmo
52.html	2431	Tekken 7: First PS4 Footage of Bob and Master Raven - IGN First - IGN	http://www.ign.com/articles/2016/12/08/tekken-7-first-ps4-footage-of-bob-and-master-raven-ign-first
988.html	1707	Danganronpa V3: Killing Harmony - PlayStation 4 - IGN	http://www.ign.com/games/danganronpa-v3/ps4-20042906
1729.html	3544	IGN 在 Twitter："Here are 3 things we learned about the #NintendoSwitch on yesterday's @FallonTonight! https://t.co/ggVJf7B10X https://t.co/H7jrfSwKvw"	https://twitter.com/IGN/status/806942256578105344
1558.html	10738	10 of the Best Oculus Rift Games - YouTube	https://www.youtube.com/watch?v=Pq15ludplTg&list=PLraFbwCoisJDZ8ZpheC4BOvxI2it
1997.html	1962	Resident Evil 7: Biohazard PSX 2016 Trailer - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/trailers/resident-evil-7-biohazard-psx-2016-trailer
211.html	2049	Marvel vs. Capcom Infinite - Captain America and Morrigan Reveal Trailer - IGN Video	http://www.ign.com/videos/2016/12/05/marvel-vs-capcom-infinite-captain-america-and-morrigan-reveal-trailer
650.html	2047	Super Mario Run Official Meet Super Mario Run Trailer - IGN Video	http://www.ign.com/videos/2016/12/08/super-mario-run-official-meet-super-mario-run-trailer
594.html	2103	Diablo 1996 vs. Diablo 2016 - IGN Video	http://www.ign.com/videos/2016/11/10/diablo-1996-vs-diablo-2016
735.html	2411	Marvel Studios Boss Kevin Feige on the 'Impossibility' of a Fox/MCU Rights Sharing Deal - IGN	http://www.ign.com/articles/2016/11/23/marvel-studios-boss-kevin-feige-on-the-impossibility-of-a-foxmcu-rights-sharing-deal
1800.html	1760	State of Decay 2 Devs Listening to Fans - IGN Daily Fix - IGN Video	http://www.ign.com/videos/2016/12/05/state-of-decay-2-devs-listening-to-fans-ign-daily-fix
409.html	2669	PSX 2016: The Last of Us Part 2 Announced - IGN	http://www.ign.com/articles/2016/12/03/psx-2016-the-last-of-us-part-2-announced?watch
1378.html	1538	IGN All-Stars - IGN	http://www.ign.com/wikis/ign-all-stars
1747.html	884	Embed a Single Tweet — Twitter Developers	https://dev.twitter.com/web/embedded-tweets
1292.html	3161	TNF GT: Oakland Raiders (10-2) @ Kansas City Chiefs (9-3) | Page 2 | IGN Boards	http://www.ign.com/boards/threads/tnf-gt-oakland-raiders-10-2-kansas-city-chiefs-9-3.454894740/page-2
551.html	3398	Pokemon Sun and Moon Review - IGN	http://www.ign.com/articles/2016/11/15/pokemon-sun-and-moon-review?watch
1723.html	3961	Ahmad Childress (@AhmadChildress) | Twitter	https://twitter.com/AhmadChildress
917.html	1680	Eagle Flight Wiki Guide - IGN	http://www.ign.com/wikis/eagle-flight
1815.html	1768	EA Taking a Break From Battlefield - IGN Daily Fix - IGN Video	http://www.ign.com/videos/2016/12/01/ea-taking-a-break-from-battlefield-ign-daily-fix
1223.html	2557	Skateboarding | IGN Boards	http://www.ign.com/boards/forums/skateboarding.6295/
620.html	1755	Halo Wars 2 - PC - IGN	http://www.ign.com/games/halo-wars-2/pc-20041132
220.html	3629	Deus Ex: Mankind Divided Review - IGN	http://www.ign.com/articles/2016/08/19/deus-ex-mankind-divided-review?watch
1650.html	4764	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=fr
1182.html	2514	LittleBigPlanet | IGN Boards	http://www.ign.com/boards/forums/littlebigplanet.10963/
437.html	1870	Kingdom Hearts HD II.8 -- Final Chapter Prologue - PlayStation 4 - IGN	http://www.ign.com/games/kingdom-hearts-hd-ii-8/ps4-20042901
1976.html	2098	15 Minutes of Star Wars Battlefront Rogue One Gameplay - IGN Video	http://www.ign.com/videos/2016/12/02/15-minutes-of-star-wars-battlefront-rogue-one-gameplay
1186.html	2539	Mario Kart | IGN Boards	http://www.ign.com/boards/forums/mario-kart.5984/
82.html	2927	Hands On With Resident Evil 7: BioHazard Collector's Edition - IGN	http://www.ign.com/articles/2016/12/09/hands-on-with-resident-evil-7-biohazard-collectors-edition
1419.html	3706	Blog by shmuga9 - IGN	http://www.ign.com/blogs/shmuga9
71.html	2405	Season of Heaven Announced as a Nintendo Switch Exclusive - IGN	http://www.ign.com/articles/2016/12/09/season-of-heaven-announced-as-a-nintendo-switch-exclusive
1613.html	13698	Batman: Return of the Caped Crusaders (2016) Review - YouTube	https://www.youtube.com/watch?v=t0rCNL3ZfIs
685.html	3344	Keepin' It Reel: The Final Episode ... Before We Relaunch as the IGN Movies Show - IGN	http://www.ign.com/articles/2016/12/02/keepin-it-reel-the-final-episode-before-we-relaunch-as-the-ign-movies-show
1574.html	16363	Pokemon Go Will Reportedly Get New Pokemon This Week - IGN News - YouTube	https://www.youtube.com/watch?v=leG2uIzuSGQ&list=PLraFbwCoisJBTyMjQXyP8zf3EB3sUdUje
985.html	1579	Abzu Wiki Guide - IGN	http://www.ign.com/wikis/abzu?objectid=20060928
1445.html	5271	  IGN
 - YouTube	https://www.youtube.com/user/IGNentertainment/discussion
415.html	2661	PSX 2016: Uncharted: The Lost Legacy Setting, Story Details Revealed - IGN	http://www.ign.com/articles/2016/12/03/psx-2016-uncharted-the-lost-legacy-setting-story-details-revealed
1866.html	1253	Watch Party: FLCL Episodes 3 and 4 - IGN Video	http://www.ign.com/videos/2016/11/25/watch-party-flcl-episodes-3-and-4
374.html	2015	The First 17 Minutes of Bully Anniversary On iPad - IGN Video	http://www.ign.com/videos/2016/12/08/the-first-17-minutes-of-bully-anniversary-on-ipad
1716.html	2492	Twitter 上的 #IntoTheBadlands 推標	https://twitter.com/hashtag/IntoTheBadlands?src=hash
1924.html	3235	Keepin' It Reel, Episode 345: How Should the Marvel Cinematic Universe Use Spider-Man Next? - IGN	http://www.ign.com/articles/2016/11/11/keepin-it-reel-episode-345-how-should-the-marvel-cinematic-universe-use-spider-man-next?watch
1659.html	4709	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=sk
1478.html	14118	  IGN
 - YouTube	https://www.youtube.com/channel/UCKy1dAqELo0zrOtPkf0eTMw
1293.html	2278	Football	http://www.ign.com/boards/forums/football.5105/index.rss
282.html	3627	Westworld: A Delos Destination	http://www.delosincorporated.com
1957.html	1328	If Rogue One Came Out in 1977 - IGN Video	http://www.ign.com/videos/2016/04/08/if-rogue-one-came-out-in-1977
887.html	1552	Planet Coaster Wiki Guide - IGN	http://www.ign.com/wikis/planet-coaster
226.html	2407	World of Warcraft: Legion Review - IGN	http://www.ign.com/articles/2016/09/09/world-of-warcraft-legion-review?page=1
1750.html	3253	
IGN (@igndotcom) • Instagram photos and videos
	https://www.instagram.com/igndotcom/
1932.html	1347	Stranger Things Director Heads Into Uncharted Territory - IGN Keepin' It Reel - IGN Video	http://www.ign.com/videos/2016/10/30/stranger-things-director-heads-into-uncharted-territory-ign-keepin-it-reel
1678.html	4104	IGN (@IGN) | ทวิตเตอร์	https://twitter.com/IGN?lang=th
1862.html	1259	Watch Party: FLCL Episodes 5 and 6 - IGN Video	http://www.ign.com/videos/2016/12/03/watch-party-flcl-episodes-5-and-6
1114.html	1762	How can Microsoft look at their current upcoming lineup and feel content with it? | Page 2 | IGN Boards	http://www.ign.com/boards/threads/how-can-microsoft-look-at-their-current-upcoming-lineup-and-feel-content-with-it.454893791/page-2
1067.html	1873	Articles - IGN	http://www.ign.com/articles?tags=preview
43.html	7534	Keepin' It Reel - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/keepin-it-reel
1617.html	9947	  IGN News
 - YouTube	https://www.youtube.com/user/IGNNews
1649.html	4878	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=fil
1212.html	2538	Rainbow Six | IGN Boards	http://www.ign.com/boards/forums/rainbow-six.6173/
637.html	2804	Super Mario Run Coming to iOS - IGN	http://www.ign.com/articles/2016/09/07/super-mario-run-coming-to-ios?watch
1258.html	2527	Books | IGN Boards	http://www.ign.com/boards/forums/books.80225/
1651.html	4940	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=hr
572.html	1587	Treasurenauts - Nintendo 3DS - IGN	http://www.ign.com/games/treasurenauts/3ds-20006033
499.html	2459	PSX 2016: Windjammers Coming to PlayStation 4 and PS Vita - IGN	http://www.ign.com/articles/2016/12/03/psx-2016-windjammers-coming-to-playstation-4-and-ps-vita
429.html	1994	The Last Guardian Official Living With Trico Trailer - IGN Video	http://www.ign.com/videos/2016/12/08/the-last-guardian-official-living-with-trico-trailer
1398.html	5800	Blog by TTDog666 - IGN	http://www.ign.com/blogs/ttdog666
1132.html	2495	Bayonetta | IGN Boards	http://www.ign.com/boards/forums/bayonetta.24351/
1168.html	2587	Guitar Hero | IGN Boards	http://www.ign.com/boards/forums/guitar-hero.8464/
1527.html	4099	Dead Rising 4's Crazy Weird Arsenal of Weapons - IGN First - YouTube	https://www.youtube.com/watch?v=I8YLNstk_1w
1743.html	2834	Privacy Policy | Twitter	https://twitter.com/privacy?lang=en
1647.html	4342	IGN (@IGN) on Twitter	https://twitter.com/IGN?lang=en-gb
354.html	3311	Call of Duty Created as 'A Little Bit' of an F-You to Medal of Honor â€“ IGN Unfiltered - IGN	http://www.ign.com/articles/2016/10/17/call-of-duty-created-as-a-little-bit-of-an-f-you-to-medal-of-honor-a-ign-unfiltered
308.html	2236	Things Not to Do in Skyrim - The Elder Scrolls V: Skyrim Wiki Guide - IGN	http://www.ign.com/wikis/the-elder-scrolls-5-skyrim/Things_Not_to_Do_in_Skyrim
1907.html	3050	Dreamcast-Era SEGA Was Like an Uncool Grandpa, Focus Groups Said – IGN Unfiltered - IGN	http://www.ign.com/articles/2016/09/01/dreamcast-era-sega-was-like-an-uncool-grandpa-focus-groups-said-a-ign-unfiltered?watch
1241.html	2566	Tiger Woods Golf | IGN Boards	http://www.ign.com/boards/forums/tiger-woods-golf.6470/
646.html	2127	NYCC 2016 Cosplay: Overwatch, Zelda's Skull Kid, And More - IGN	http://www.ign.com/articles/2016/10/07/nycc-2016-cosplay-overwatch-zeldas-skull-kid-and-more?watch
1996.html	1966	Mass Effect Andromeda: Avina Ark and Nexus Briefing Trailer - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/trailers/mass-effect-andromeda-avina-ark-and-nexus-briefing-trailer
1998.html	1954	Ultimate Marvel vs. Capcom 3 PS4 Announcement Trailer - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/trailers/ultimate-marvel-vs-capcom-3-ps4-announcement-trailer
6.html	3423	Video Games, Wikis, Cheats, Walkthroughs, Reviews, News & Videos - IGN	http://www.ign.com
1879.html	3129	IGN Anime Club Episode 70 - Bunny Ears and Horror Manga - IGN	http://www.ign.com/articles/2016/11/02/ign-anime-club-episode-70-bunny-ears-and-horror-manga?watch
886.html	1691	Planet Coaster - PC - IGN	http://www.ign.com/games/planet-coaster/pc-20038996
1302.html	2425	College Basketball	http://www.ign.com/boards/forums/college-basketball.8691/index.rss
329.html	2040	How to Unlock the Rarest Skins in Titanfall 2 - Best Way to Play - IGN Video	http://www.ign.com/videos/2016/12/08/how-to-unlock-the-rarest-skins-in-titanfall-2-best-way-to-play
1333.html	1368	anyone have experience with making vanilla extract? | IGN Boards	http://www.ign.com/boards/threads/anyone-have-experience-with-making-vanilla-extract.454893395/
442.html	3310	MLB The Show 16 Review - IGN	http://www.ign.com/articles/2016/04/01/mlb-the-show-16-review
1055.html	1667	Part 7 - The Tree - The Last Guardian Wiki Guide - IGN	http://www.ign.com/wikis/the-last-guardian/Part_7_-_The_Tree
537.html	1661	Get Off My Lawn! - Wii U - IGN	http://www.ign.com/games/get-off-my-lawn/wii-u-20027109
1562.html	13598	Top 10 Video Game Franchises that Should Return - YouTube	https://www.youtube.com/watch?v=IUJrEBbtdkM
389.html	1555	Join the Ghost Recon: Wildlands Beta - IGN Daily Fix - IGN Video	http://www.ign.com/videos/2016/12/06/join-the-ghost-recon-wildlands-beta-ign-daily-fix
1775.html	2067	Fireteam Chat - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/fireteam-chat
78.html	3201	Arrow: How Did That Thought-Dead Character Come Back? - IGN	http://www.ign.com/articles/2016/12/09/arrow-how-did-that-thought-dead-character-come-back?abthid=584a04de983b546e1f000024
1063.html	1520	FAQs - How To Wiki Guide - IGN	http://www.ign.com/wikis/how-to/FAQs
1905.html	3065	PS Vita a 'Great Machine' But 'Too Late,' Says Former Sony Exec â€“ IGN Unfiltered - IGN	http://www.ign.com/articles/2016/09/26/ps-vita-a-great-machine-but-too-late-says-former-sony-exec-a-ign-unfiltered?watch
352.html	1912	Deathtrap - Xbox One - IGN	http://www.ign.com/games/deathtrap/xbox-one-20046365
1422.html	4601	Blog by JeriahKing - IGN	http://www.ign.com/blogs/jeriahking
1641.html	4619	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=id
980.html	1600	Crash Bandicoot Remasters Wiki Guide - IGN	http://www.ign.com/wikis/crash-bandicoot-remasters
787.html	2026	Resident Evil: The Final Chapter - Road To Racoon City: An Interactive Experience Sizzle - IGN Video	http://www.ign.com/videos/2016/12/07/resident-evil-the-final-chapter-road-to-racoon-city-an-interactive-experience-sizzle
705.html	2589	A Classic Piece of Peter Parker's Costume Is Back in Spider-Man: Homecoming - IGN	http://www.ign.com/articles/2016/12/05/a-classic-piece-of-peter-parkers-costume-is-back-in-spider-man-homecoming?watch
1933.html	1425	The Pros and Cons of Superhero Origin Movies - IGN Keepin' It Reel - IGN Video	http://www.ign.com/videos/2016/10/29/the-pros-and-cons-of-superhero-origin-movies-ign-keepin-it-reel
1771.html	2577	Prepare to Try - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/prepare-to-try
542.html	1600	Rise: Race The Future - Wii U - IGN	http://www.ign.com/games/rise-race-the-future/wii-u-20054219
570.html	1721	Poochy and Yoshi's Woolly World - Nintendo 3DS - IGN	http://www.ign.com/games/yoshis-woolly-world/3ds-20058268
46.html	1468	Lara Croft Goes Indie, The Best Zelda Amiibo & Our Top 10 Games of 2016 - Up At Noon Live! - IGN Video	http://www.ign.com/videos/2016/12/08/lara-croft-goes-indie-the-best-zelda-amiibo-our-top-10-games-of-2016-up-at-noon-live
238.html	1286	Customer Support - IGN	http://www.ign.com/support
1310.html	1681	Connor makes me feel bad for Kenny Florian | IGN Boards	http://www.ign.com/boards/threads/connor-makes-me-feel-bad-for-kenny-florian.454887177/
138.html	4228	Final Fantasy XV Review - IGN	http://www.ign.com/articles/2016/11/28/final-fantasy-xv-review
294.html	26266	Blue Microphones Yeti Review & Rating | PCMag.com	http://www.pcmag.com/article2/0,2817,2391253,00.asp
1418.html	276	Share a link on Twitter	https://twitter.com/intent/tweet?text=FINA%20World%20Swimming%20Championships%20%2825m%29%202016%20Live%20via%20%40ign%20%23e3&url=http%3A%2F%2Fwww.ign.com%2Fblogs%2Fsportshd%2F2016%2F12%2F06%2Ffina-world-swimming-championships-25m-2016-live&original_referer=
918.html	1626	Eagle Flight Cheats, Codes, Unlockables - PlayStation 4 - IGN	http://www.ign.com/cheats/games/eagle-flight-ps4-20046733
727.html	2123	Upcoming Movies at IGN	http://www.ign.com/movies/upcoming
1517.html	14383	Gran Turismo Sport Reveal Trailer - PSX 2016 - YouTube	https://www.youtube.com/watch?v=ce_NZr-387I
604.html	2022	Sea of Thieves Official Technical Alpha: Update 0.1.0 - The Quest for Gold Trailer - IGN Video	http://www.ign.com/videos/2016/12/08/sea-of-thieves-official-technical-alpha-update-010-the-quest-for-gold-trailer
565.html	1862	How to Get Mimikyu in Pokemon Sun and Moon - Pokemon Sun & Pokemon Moon Wiki Guide - IGN	http://www.ign.com/wikis/pokemon-sun-pokemon-moon/How_to_Get_Mimikyu_in_Pokemon_Sun_and_Moon
675.html	1648	Ember - iPhone - IGN	http://www.ign.com/games/ember-nfusion/iphone-20025446
394.html	1747	State of Decay 2 Devs Listening to Fans - IGN Daily Fix - IGN Video	http://www.ign.com/videos/2016/12/05/state-of-decay-2-devs-listening-to-fans-ign-daily-fix
1305.html	2167	College Football	http://www.ign.com/boards/forums/college-football.8546/index.rss
114.html	1798	Final Fantasy XV Wiki Guide - IGN	http://www.ign.com/wikis/final-fantasy-15
1331.html	1336	Other Categories | IGN Boards	http://www.ign.com/boards/categories/other-categories.5/
440.html	1750	Upcoming PS4 Games: Release Dates - IGN	http://www.ign.com/games/upcoming/ps4
860.html	1709	The Unspoken - PC - IGN	http://www.ign.com/games/the-unspoken/pc-20052379
204.html	880	Feeds - IGN Entertainment	http://corp.ign.com/feeds
576.html	1711	Shift DX - Nintendo 3DS - IGN	http://www.ign.com/games/shift-dx/3ds-20045199
1968.html	1395	GTA 5 Cinema: King of the Hill Intro  - IGN Video	http://www.ign.com/videos/2015/07/20/gta-5-cinema-king-of-the-hill-intro
1758.html	1335	Support FAQ's - IGN Community Central - IGN	http://www.ign.com/wikis/ign-community-central/Support_FAQ%27s
64.html	2703	Star Wars Battlefront's VR Mission Might Be My Favorite PSVR Experience - IGN	http://www.ign.com/articles/2016/12/07/star-wars-battlefronts-vr-mission-might-be-my-favorite-psvr-experience
707.html	2019	Spider-Man: Homecoming - Trailer Coming Soon Tease - IGN Video	http://www.ign.com/videos/2016/12/08/spider-man-homecoming-trailer-coming-soon-tease
1878.html	3129	IGN Anime Club Episode 70 - Bunny Ears and Horror Manga - IGN	http://www.ign.com/articles/2016/11/02/ign-anime-club-episode-70-bunny-ears-and-horror-manga?watch
1245.html	2619	Uncharted | IGN Boards	http://www.ign.com/boards/forums/uncharted.11422/
642.html	2075	Pokemon Go: The Smartest Way to Spend $10  - IGN Video	http://www.ign.com/videos/2016/07/13/pokemon-go-the-smartest-way-to-spend-10
1890.html	2189	IGN Unfiltered Episode 13: Inventor and Oculus Co-Founder Jack McCauley - IGN	http://www.ign.com/articles/2016/12/01/ign-unfiltered-episode-13-inventor-and-oculus-co-founder-jack-mccauley?watch
443.html	2702	The Walking Dead: Michonne - Episode 2 Review - IGN	http://www.ign.com/articles/2016/04/01/the-walking-dead-michonne-episode-2-review
1332.html	2484	Cooking & Gardening Board | IGN Boards	http://www.ign.com/boards/forums/cooking-gardening-board.6967/
1987.html	1948	Spider-Man: Homecoming - Trailer Coming Soon Tease - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/trailers/spider-man-homecoming-trailer-coming-soon-tease
1216.html	2534	Resistance | IGN Boards	http://www.ign.com/boards/forums/resistance.8417/
